chr	start	end	fisher.p.value	tmr.ratio	nor.ratio	OR	CI_95_L	CI_95_H	cytoband	DM.band?	CpGi	DM.island?	closest.TSS	pos	dir	dist	overlapped.TSS	overlapped.pos	ovrl.dir	norm.700.reads.min	norm.700.reads.25q	norm.700.reads.med	norm.700.reads.75q	norm.700.reads.max
chr2	177015301	177015400	9.21720305307553e-06	0.48	0	Inf	4.95137396475962	Inf	q31.1	TRUE	NA	NA	MIR10B	177015031	+	269	HOXD4, MIR10B	177016113, 177015031	+, +	0	2	4	6	23
chr2	177016301	177016400	2.95319244176022e-06	0.58	0.04	31.8286428014096	4.48517001565726	1398.06721870058	q31.1	TRUE	NA	NA	HOXD4	177016113	+	187	HOXD4, MIR10B	177016113, 177015031	+, +	0	1	3	6	19
chr2	177016401	177016500	2.95319244176022e-06	0.58	0.04	31.8286428014096	4.48517001565726	1398.06721870058	q31.1	TRUE	NA	NA	HOXD4	177016113	+	287	HOXD4, MIR10B	177016113, 177015031	+, +	0	1	3	6	20
chr2	177016501	177016600	1.18460167991838e-06	0.6	0.04	34.5016826809153	4.85668736263062	1515.76518649609	q31.1	TRUE	CpG: 29.chr2.177016416	TRUE	HOXD4	177016113	+	387	HOXD4, MIR10B	177016113, 177015031	+, +	0	1	3	6	20
chr2	177016601	177016700	1.18460167991838e-06	0.6	0.04	34.5016826809153	4.85668736263062	1515.76518649609	q31.1	TRUE	NA	NA	HOXD4	177016113	+	487	HOXD4, MIR10B	177016113, 177015031	+, +	0	1	3	7	20
chr2	177016701	177016800	1.18460167991838e-06	0.6	0.04	34.5016826809153	4.85668736263062	1515.76518649609	q31.1	TRUE	NA	NA	HOXD4	177016113	+	587	HOXD4, MIR10B	177016113, 177015031	+, +	0	1	3	7	20
chr2	177016801	177016900	1.18460167991838e-06	0.6	0.04	34.5016826809153	4.85668736263062	1515.76518649609	q31.1	TRUE	NA	NA	HOXD4	177016113	+	687	HOXD4, MIR10B	177016113, 177015031	+, +	0	1	3	5	18
chr2	177021601	177021700	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	q31.1	TRUE	NA	NA	HOXD4	177016113	+	5487	HOXD4, MIR10B	177016113, 177015031	+, +	0	0	2	5	10
chr2	177021701	177021800	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	q31.1	TRUE	NA	NA	HOXD4	177016113	+	5587	HOXD4, MIR10B	177016113, 177015031	+, +	0	0	2	6	15
chr2	177021801	177021900	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q31.1	TRUE	NA	NA	HOXD4	177016113	+	5687	HOXD3, HOXD4, MIR10B	177028805, 177016113, 177015031	+, +, +	0	1	3	6	19
chr2	177021901	177022000	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q31.1	TRUE	NA	NA	HOXD4	177016113	+	5787	HOXD3, HOXD4, MIR10B	177028805, 177016113, 177015031	+, +, +	0	2	4	7	19
chr2	177022001	177022100	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q31.1	TRUE	NA	NA	HOXD4	177016113	+	5887	HOXD3, HOXD4, MIR10B	177028805, 177016113, 177015031	+, +, +	0	2	5	9	20
chr2	177022101	177022200	1.38541752840361e-06	0.52	0	Inf	5.80115612597983	Inf	q31.1	TRUE	NA	NA	HOXD4	177016113	+	5987	HOXD3, HOXD4	177028805, 177016113	+, +	0	1	5	8	21
chr2	177022201	177022300	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	q31.1	TRUE	NA	NA	HOXD4	177016113	+	6087	HOXD3, HOXD4	177028805, 177016113	+, +	0	2	5	8	22
chr2	177022301	177022400	1.38541752840361e-06	0.52	0	Inf	5.80115612597983	Inf	q31.1	TRUE	NA	NA	HOXD4	177016113	+	6187	HOXD3, HOXD4	177028805, 177016113	+, +	0	2	4	7	18
chr2	177022401	177022500	1.38541752840361e-06	0.52	0	Inf	5.80115612597983	Inf	q31.1	TRUE	NA	NA	HOXD4	177016113	+	6287	HOXD3, HOXD4	177028805, 177016113	+, +	0	1	4	8	15
chr2	177024401	177024500	2.4255335275299e-05	0.52	0.04	25.099990242656	3.540291834278	1102.9641056649	q31.1	TRUE	NA	NA	HOXD3	177028805	+	-4304	HOXD3	177028805	+	0	3	5	8	12
chr2	177024501	177024600	1.03720063146621e-05	0.54	0.04	27.1548788159106	3.83074108928244	1192.9052090041	q31.1	TRUE	NA	NA	HOXD3	177028805	+	-4204	HOXD3	177028805	+	0	2	4	8	13
chr2	177024601	177024700	1.03720063146621e-05	0.54	0.04	27.1548788159106	3.83074108928244	1192.9052090041	q31.1	TRUE	CpG: 84.chr2.177024501	TRUE	HOXD3	177028805	+	-4104	HOXD3	177028805	+	0	2	4	8	13
chr2	177024701	177024800	1.03720063146621e-05	0.54	0.04	27.1548788159106	3.83074108928244	1192.9052090041	q31.1	TRUE	CpG: 84.chr2.177024501	TRUE	HOXD3	177028805	+	-4004	HOXD3	177028805	+	0	2	4	7	13
chr2	177025201	177025300	9.21720305307553e-06	0.48	0	Inf	4.95137396475962	Inf	q31.1	TRUE	CpG: 84.chr2.177024501	TRUE	HOXD3	177028805	+	-3504	HOXD3	177028805	+	0	2	4	7	20
chr2	177025301	177025400	1.45813688560373e-07	0.58	0	Inf	7.3483646533785	Inf	q31.1	TRUE	CpG: 84.chr2.177024501	TRUE	HOXD3	177028805	+	-3404	HOXD3	177028805	+	0	2	7	9	30
chr2	177025401	177025500	1.04528056944565e-07	0.66	0.04	44.3183310391255	6.19806725629232	1950.14271495308	q31.1	TRUE	CpG: 84.chr2.177024501	TRUE	HOXD3	177028805	+	-3304	HOXD3	177028805	+	0	2	7	10	30
chr2	177025501	177025600	1.03229796051015e-10	0.8	0.04	88.4116797580988	11.8492400110969	3935.61800127029	q31.1	TRUE	CpG: 84.chr2.177024501	TRUE	HOXD3	177028805	+	-3204	HOXD3	177028805	+	0	4	9	12	31
chr2	177025601	177025700	1.5465108320584e-09	0.8	0.08	42.7909294467574	8.487997443863	433.284722627506	q31.1	TRUE	NA	NA	HOXD3	177028805	+	-3104	HOXD3	177028805	+	0	6	10	15	34
chr2	177025701	177025800	4.90291528434817e-10	0.82	0.08	48.3908791298453	9.46682171873007	494.778253957172	q31.1	TRUE	NA	NA	HOXD3	177028805	+	-3004	HOXD3	177028805	+	0	6	11	15	35
chr2	177025801	177025900	4.90291528434817e-10	0.82	0.08	48.3908791298453	9.46682171873007	494.778253957172	q31.1	TRUE	NA	NA	HOXD3	177028805	+	-2904	HOXD3	177028805	+	0	6	11	14	36
chr2	177025901	177026000	3.20842014340376e-10	0.78	0.04	78.9053616466483	10.6781983320746	3503.52686079878	q31.1	TRUE	NA	NA	HOXD3	177028805	+	-2804	HOXD3	177028805	+	0	3	10	13	35
chr2	177026001	177026100	1.22651686533341e-09	0.76	0.04	70.8881388973918	9.66944701735788	3140.66464310385	q31.1	TRUE	NA	NA	HOXD3	177028805	+	-2704	HOXD3	177028805	+	0	4	6	10	32
chr2	177026101	177026200	1.04528056944565e-07	0.66	0.04	44.3183310391255	6.19806725629232	1950.14271495308	q31.1	TRUE	NA	NA	HOXD3	177028805	+	-2604	HOXD3	177028805	+	0	4	5	10	32
chr2	177029001	177029100	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q31.1	TRUE	NA	NA	HOXD3	177028805	+	195	HOXD3	177028805	+	0	1	4	7	47
chr2	177029101	177029200	3.49086266839181e-12	0.8	0	Inf	19.4826775880226	Inf	q31.1	TRUE	NA	NA	HOXD3	177028805	+	295	HOXD3	177028805	+	0	2	6	8	47
chr2	177029201	177029300	2.21412431660222e-12	0.86	0.04	131.687196050845	16.8767041097356	5921.64630215503	q31.1	TRUE	NA	NA	HOXD3	177028805	+	395	HOXD3	177028805	+	0	2	6	10	47
chr2	177029301	177029400	9.453240449212e-12	0.88	0.08	75.3789325546819	13.8457307338459	828.848319427801	q31.1	TRUE	NA	NA	HOXD3	177028805	+	495	HOXD3	177028805	+	0	3	8	13	55
chr2	177029401	177029500	9.453240449212e-12	0.88	0.08	75.3789325546819	13.8457307338459	828.848319427801	q31.1	TRUE	NA	NA	HOXD3	177028805	+	595	HOXD3	177028805	+	0	4	9	13	55
chr2	177029501	177029600	9.453240449212e-12	0.88	0.08	75.3789325546819	13.8457307338459	828.848319427801	q31.1	TRUE	CpG: 45.chr2.177029413	TRUE	HOXD3	177028805	+	695	HOXD3	177028805	+	0	4	8	17	55
chr2	177029601	177029700	2.0385860957949e-12	0.9	0.08	90.8305887990004	16.11020592739	1007.59948513629	q31.1	TRUE	CpG: 45.chr2.177029413	TRUE	HOXD3	177028805	+	795	HOXD3	177028805	+	0	4	8	13	55
chr2	177029701	177029800	5.84452540921227e-14	0.94	0.08	149.854321798772	23.3733446697754	1925.36743253209	q31.1	TRUE	CpG: 45.chr2.177029413	TRUE	HOXD3	177028805	+	895	HOXD3	177028805	+	0	4	7	13	31
chr2	177029801	177029900	5.84452540921227e-14	0.94	0.08	149.854321798772	23.3733446697754	1925.36743253209	q31.1	TRUE	CpG: 45.chr2.177029413	TRUE	HOXD3	177028805	+	995	HOXD3	177028805	+	0	4	6	14	50
chr2	177029901	177030000	1.04328438381729e-13	0.9	0.04	186.007702685445	22.5729925776831	8435.51344804209	q31.1	TRUE	NA	NA	HOXD3	177028805	+	1095	HOXD3	177028805	+	0	4	6	17	37
chr2	177030001	177030100	5.10802873635223e-13	0.88	0.04	154.746002475729	19.3698177844685	6987.80566024278	q31.1	TRUE	NA	NA	HOXD3	177028805	+	1195	HOXD3	177028805	+	0	3	6	11	25
chr2	177030101	177030200	8.66448648556534e-12	0.84	0.04	113.949251987501	14.8727175768086	5104.50600631386	q31.1	TRUE	NA	NA	HOXD3	177028805	+	1295	HOXD3	177028805	+	0	2	4	9	25
chr2	177030201	177030300	9.97389333826233e-13	0.82	0	Inf	21.7692640054085	Inf	q31.1	TRUE	NA	NA	HOXD3	177028805	+	1395	HOXD3	177028805	+	0	2	4	6	23
chr2	177030301	177030400	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	q31.1	TRUE	NA	NA	HOXD3	177028805	+	1495	HOXD3	177028805	+	0	2	4	6	23
chr2	177036101	177036200	1.38541752840361e-06	0.52	0	Inf	5.80115612597983	Inf	q31.1	TRUE	NA	NA	HOXD3	177028805	+	7295	NA	NA	NA	0	1	3	6	27
chr2	177036201	177036300	9.51565919949972e-09	0.72	0.04	58.106937447902	8.0264300068734	2565.48449367881	q31.1	TRUE	NA	NA	HOXD3	177028805	+	7395	NA	NA	NA	0	2	6	10	44
chr2	177036301	177036400	1.1625025591174e-06	0.72	0.12	17.9895765891304	4.42759164611227	108.827833387662	q31.1	TRUE	CpG: 95.chr2.177036254	TRUE	HOXD3	177028805	+	7495	NA	NA	NA	0	3	6	13	48
chr2	177036401	177036500	4.86378188712237e-08	0.78	0.12	24.5432058080522	5.88082458703892	151.708935942195	q31.1	TRUE	CpG: 95.chr2.177036254	TRUE	HOXD3	177028805	+	7595	NA	NA	NA	0	3	7	14	52
chr2	177036501	177036600	1.61813388574137e-09	0.84	0.12	35.6661226417796	8.1697036020843	230.213567945481	q31.1	TRUE	CpG: 95.chr2.177036254	TRUE	HOXD3	177028805	+	7695	NA	NA	NA	0	3	7	11	59
chr2	177036601	177036700	5.22127382591541e-09	0.82	0.12	31.1736028214815	7.27276735061854	197.690886153031	q31.1	TRUE	CpG: 95.chr2.177036254	TRUE	HOXD3	177028805	+	7795	NA	NA	NA	0	4	6	16	58
chr2	177036701	177036800	4.59981762113985e-10	0.86	0.12	41.3756238439278	9.26195490731702	273.061448028954	q31.1	TRUE	CpG: 95.chr2.177036254	TRUE	HOXD3	177028805	+	7895	NA	NA	NA	0	3	6	12	42
chr2	177036801	177036900	3.88355353403929e-11	0.86	0.08	64.0101891823486	12.0659412433866	667.703773471697	q31.1	TRUE	CpG: 95.chr2.177036254	TRUE	HOXD3	177028805	+	7995	NA	NA	NA	0	2	4	11	42
chr2	177036901	177037000	1.44122092033791e-10	0.84	0.08	55.2917459460206	10.6421667725836	571.024734819671	q31.1	TRUE	CpG: 95.chr2.177036254	TRUE	HOXD3	177028805	+	8095	NA	NA	NA	0	3	6	11	40
chr2	177037001	177037100	2.21412431660222e-12	0.86	0.04	131.687196050845	16.8767041097356	5921.64630215503	q31.1	TRUE	CpG: 95.chr2.177036254	TRUE	HOXD3	177028805	+	8195	NA	NA	NA	0	2	5	8	20
chr2	177037101	177037200	3.49086266839181e-12	0.8	0	Inf	19.4826775880226	Inf	q31.1	TRUE	CpG: 95.chr2.177036254	TRUE	HOXD3	177028805	+	8295	NA	NA	NA	0	3	6	8	16
chr2	177037201	177037300	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	q31.1	TRUE	NA	NA	HOXD3	177028805	+	8395	NA	NA	NA	0	3	7	8	15
chr2	177037301	177037400	3.76868150713644e-07	0.56	0	Inf	6.78990287815956	Inf	q31.1	TRUE	NA	NA	HOXD3	177028805	+	8495	NA	NA	NA	0	2	6	7	14
chr2	177039601	177039700	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q31.1	TRUE	CpG: 30.chr2.177039551	TRUE	HOXD3	177028805	+	10795	NA	NA	NA	0	1	3	5	17
chr2	177039701	177039800	3.20109753226057e-08	0.62	0	Inf	8.62299717643819	Inf	q31.1	TRUE	CpG: 30.chr2.177039551	TRUE	HOXD3	177028805	+	10895	NA	NA	NA	0	2	3	5	22
chr2	177039801	177039900	6.38904672628041e-09	0.66	0	Inf	10.1563818270619	Inf	q31.1	TRUE	CpG: 30.chr2.177039551	TRUE	HOXD3	177028805	+	10995	NA	NA	NA	0	2	3	6	25
chr2	177039901	177040000	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	q31.1	TRUE	NA	NA	HOXD3	177028805	+	11095	NA	NA	NA	0	2	3	6	24
chr2	177040001	177040100	2.06330384847420e-09	0.68	0	Inf	11.0515348517354	Inf	q31.1	TRUE	NA	NA	HOXD3	177028805	+	11195	NA	NA	NA	0	2	4	5	24
chr2	177040101	177040200	1.20585717201875e-08	0.64	0	Inf	9.35072893871128	Inf	q31.1	TRUE	NA	NA	HOXD3	177028805	+	11295	NA	NA	NA	0	2	3	6	24
chr2	177040201	177040300	3.76868150713644e-07	0.56	0	Inf	6.78990287815956	Inf	q31.1	TRUE	NA	NA	HOXD3	177028805	+	11395	NA	NA	NA	0	2	3	6	16
chr2	177040301	177040400	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q31.1	TRUE	NA	NA	HOXD3	177028805	+	11495	NA	NA	NA	0	1	3	4	13
chr2	177054101	177054200	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q31.1	TRUE	CpG: 141.chr2.177052957	TRUE	HAGLR	177053686	-	-414	HOXD1, HAGLR	177053307, 177053686	+, -	0	1	2	7	20
chr2	177054201	177054300	2.95319244176022e-06	0.58	0.04	31.8286428014096	4.48517001565726	1398.06721870058	q31.1	TRUE	CpG: 141.chr2.177052957	TRUE	HAGLR	177053686	-	-514	HOXD1, HAGLR	177053307, 177053686	+, -	0	1	3	8	21
chr2	177054301	177054400	2.70587380689733e-07	0.64	0.04	40.6987348585587	5.70652746305788	1789.59913990139	q31.1	TRUE	NA	NA	HAGLR	177053686	-	-614	HOXD1, HAGLR	177053307, 177053686	+, -	0	1	3	9	28
chr2	177054401	177054500	1.04528056944565e-07	0.66	0.04	44.3183310391255	6.19806725629232	1950.14271495308	q31.1	TRUE	NA	NA	HAGLR	177053686	-	-714	HOXD1, HAGLR	177053307, 177053686	+, -	0	1	3	9	27
chr2	177054501	177054600	1.04528056944565e-07	0.66	0.04	44.3183310391255	6.19806725629232	1950.14271495308	q31.1	TRUE	NA	NA	HAGLR	177053686	-	-814	HOXD1, HAGLR	177053307, 177053686	+, -	0	1	3	9	27
chr2	177054601	177054700	2.70587380689733e-07	0.64	0.04	40.6987348585587	5.70652746305788	1789.59913990139	q31.1	TRUE	NA	NA	HAGLR	177053686	-	-914	HOXD1, HAGLR	177053307, 177053686	+, -	0	0	3	7	27
chr2	177054701	177054800	8.32566219344364e-06	0.56	0.04	29.3895276745645	4.14461948106342	1290.89682733225	q31.1	TRUE	NA	NA	HAGLR	177053686	-	-1014	HOXD1, HAGLR	177053307, 177053686	+, -	0	1	2	6	26
chr2	182322101	182322200	9.21720305307553e-06	0.48	0	Inf	4.95137396475962	Inf	q31.3	FALSE	CpG: 119.chr2.182321761	TRUE	ITGA4	182321619	+	481	ITGA4	182321619	+	0	0	0	1	6
chr2	182322201	182322300	1.45813688560373e-07	0.58	0	Inf	7.3483646533785	Inf	q31.3	FALSE	CpG: 119.chr2.182321761	TRUE	ITGA4	182321619	+	581	ITGA4	182321619	+	0	0	0	1	6
chr2	182322301	182322400	1.20585717201875e-08	0.64	0	Inf	9.35072893871128	Inf	q31.3	FALSE	CpG: 119.chr2.182321761	TRUE	ITGA4	182321619	+	681	ITGA4	182321619	+	0	0	0	1	6
chr2	182322401	182322500	1.20585717201875e-08	0.64	0	Inf	9.35072893871128	Inf	q31.3	FALSE	CpG: 119.chr2.182321761	TRUE	ITGA4	182321619	+	781	ITGA4	182321619	+	0	0	0	1	6
chr2	182322501	182322600	2.06330384847420e-09	0.68	0	Inf	11.0515348517354	Inf	q31.3	FALSE	CpG: 119.chr2.182321761	TRUE	ITGA4	182321619	+	881	ITGA4	182321619	+	0	0	1	1	6
chr2	182322601	182322700	6.38904672628041e-09	0.66	0	Inf	10.1563818270619	Inf	q31.3	FALSE	CpG: 119.chr2.182321761	TRUE	ITGA4	182321619	+	981	ITGA4	182321619	+	0	0	1	2	98
chr2	182322701	182322800	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	q31.3	FALSE	CpG: 119.chr2.182321761	TRUE	ITGA4	182321619	+	1081	ITGA4	182321619	+	0	0	1	3	110
chr2	182322801	182322900	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	q31.3	FALSE	CpG: 119.chr2.182321761	TRUE	ITGA4	182321619	+	1181	ITGA4	182321619	+	0	0	1	3	110
chr2	182322901	182323000	1.45813688560373e-07	0.58	0	Inf	7.3483646533785	Inf	q31.3	FALSE	CpG: 119.chr2.182321761	TRUE	ITGA4	182321619	+	1281	ITGA4	182321619	+	0	0	1	3	110
chr2	182323001	182323100	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	q31.3	FALSE	NA	NA	ITGA4	182321619	+	1381	ITGA4	182321619	+	0	0	2	3	110
chr2	182542601	182542700	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q31.3	FALSE	NA	NA	CERKL	182545392	-	2691	CERKL, NEUROD1	182545392, 182545392	-, -	0	1	2	5	25
chr2	182542701	182542800	5.09971513408386e-08	0.74	0.08	30.9194839757371	6.30827485026034	304.205155083754	q31.3	FALSE	NA	NA	CERKL	182545392	-	2591	CERKL, NEUROD1	182545392, 182545392	-, -	0	2	4	7	26
chr2	182542801	182542900	5.48090216605314e-07	0.84	0.24	15.7710722523592	4.44714902475663	65.4979420932774	q31.3	FALSE	NA	NA	CERKL	182545392	-	2491	CERKL, NEUROD1	182545392, 182545392	-, -	0	3	6	15	41
chr2	182542901	182543000	3.51685805874423e-09	0.92	0.24	33.524916312862	7.94741345572231	185.752023279698	q31.3	FALSE	NA	NA	CERKL	182545392	-	2391	CERKL, NEUROD1	182545392, 182545392	-, -	0	7	10	26	114
chr2	182543001	182543100	1.44298657749441e-07	0.94	0.36	26.041573473725	5.88343342995225	168.528154474375	q31.3	FALSE	NA	NA	CERKL	182545392	-	2291	CERKL, NEUROD1	182545392, 182545392	-, -	0	7	13	29	132
chr2	182543101	182543200	1.44298657749441e-07	0.94	0.36	26.041573473725	5.88343342995225	168.528154474375	q31.3	FALSE	NA	NA	CERKL	182545392	-	2191	CERKL, NEUROD1	182545392, 182545392	-, -	0	7	13	29	144
chr2	182543201	182543300	1.44298657749441e-07	0.94	0.36	26.041573473725	5.88343342995225	168.528154474375	q31.3	FALSE	NA	NA	CERKL	182545392	-	2091	CERKL, NEUROD1	182545392, 182545392	-, -	0	8	15	25	142
chr2	182543301	182543400	6.12939981489607e-07	0.92	0.36	19.270010352067	4.830950952871	98.7688220070281	q31.3	FALSE	NA	NA	CERKL	182545392	-	1991	CERKL, NEUROD1	182545392, 182545392	-, -	0	9	19	37	140
chr2	182543401	182543500	2.18075822818396e-06	0.9	0.36	15.180456485546	4.07733459699581	67.9628081225507	q31.3	FALSE	NA	NA	CERKL	182545392	-	1891	CERKL, NEUROD1	182545392, 182545392	-, -	0	9	20	39	141
chr2	182543501	182543600	1.44143425904024e-05	0.84	0.32	10.689046363317	3.1741643670142	40.453899678891	q31.3	FALSE	NA	NA	CERKL	182545392	-	1791	CERKL, NEUROD1	182545392, 182545392	-, -	0	8	18	34	140
chr2	182543701	182543800	2.07291887312971e-05	0.58	0.08	15.3365923875045	3.21941511521272	148.258696942975	q31.3	FALSE	NA	NA	CERKL	182545392	-	1591	CERKL, NEUROD1	182545392, 182545392	-, -	0	2	10	13	57
chr2	182544101	182544200	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	q31.3	FALSE	NA	NA	CERKL	182545392	-	1191	CERKL, NEUROD1	182545392, 182545392	-, -	0	1	5	9	20
chr2	182544201	182544300	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q31.3	FALSE	NA	NA	CERKL	182545392	-	1091	CERKL, NEUROD1	182545392, 182545392	-, -	0	1	4	8	13
chr2	182545001	182545100	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q31.3	FALSE	NA	NA	CERKL	182545392	-	291	CERKL, NEUROD1	182545392, 182545392	-, -	0	0	3	6	18
chr2	182545101	182545200	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	q31.3	FALSE	NA	NA	CERKL	182545392	-	191	CERKL, NEUROD1	182545392, 182545392	-, -	0	0	5	6	18
chr2	182545201	182545300	1.45813688560373e-07	0.58	0	Inf	7.3483646533785	Inf	q31.3	FALSE	NA	NA	CERKL	182545392	-	91	CERKL, NEUROD1	182545392, 182545392	-, -	0	1	2	6	21
chr2	182545301	182545400	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	q31.3	FALSE	NA	NA	NEUROD1	182545392	-	0	CERKL, NEUROD1	182545392, 182545392	-, -	0	1	2	6	22
chr2	182545401	182545500	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	q31.3	FALSE	NA	NA	CERKL	182545392	-	-8	CERKL, NEUROD1	182545392, 182545392	-, -	0	1	2	5	22
chr2	182545501	182545600	1.45813688560373e-07	0.58	0	Inf	7.3483646533785	Inf	q31.3	FALSE	NA	NA	CERKL	182545392	-	-108	CERKL, NEUROD1	182545392, 182545392	-, -	0	1	1	5	15
chr2	182545601	182545700	9.21720305307553e-06	0.48	0	Inf	4.95137396475962	Inf	q31.3	FALSE	NA	NA	CERKL	182545392	-	-208	CERKL, NEUROD1	182545392, 182545392	-, -	0	0	1	3	15
chr2	182547301	182547400	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	q31.3	FALSE	NA	NA	CERKL	182545392	-	-1908	CERKL, NEUROD1	182545392, 182545392	-, -	0	0	2	6	18
chr2	182547401	182547500	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q31.3	FALSE	NA	NA	CERKL	182545392	-	-2008	CERKL, NEUROD1	182545392, 182545392	-, -	0	1	4	6	18
chr2	182547501	182547600	2.70587380689733e-07	0.64	0.04	40.6987348585587	5.70652746305788	1789.59913990139	q31.3	FALSE	NA	NA	CERKL	182545392	-	-2108	CERKL, NEUROD1	182545392, 182545392	-, -	0	2	5	7	39
chr2	182547601	182547700	1.84369231792933e-08	0.7	0.04	52.9295947844145	7.34845229446276	2333.76594494202	q31.3	FALSE	NA	NA	CERKL	182545392	-	-2208	CERKL, NEUROD1	182545392, 182545392	-, -	0	3	5	8	39
chr2	182547701	182547800	2.71240029334045e-09	0.74	0.04	64.0342914326563	8.79652756477136	2831.69390280092	q31.3	FALSE	NA	NA	CERKL	182545392	-	-2308	CERKL, NEUROD1	182545392, 182545392	-, -	0	3	5	8	39
chr2	182547801	182547900	2.71240029334045e-09	0.74	0.04	64.0342914326563	8.79652756477136	2831.69390280092	q31.3	FALSE	NA	NA	CERKL	182545392	-	-2408	CERKL, NEUROD1	182545392, 182545392	-, -	0	3	5	7	39
chr2	182547901	182548000	1.84369231792933e-08	0.7	0.04	52.9295947844145	7.34845229446276	2333.76594494202	q31.3	FALSE	CpG: 94.chr2.182547873	TRUE	CERKL	182545392	-	-2508	CERKL, NEUROD1	182545392, 182545392	-, -	0	3	5	8	38
chr2	182548001	182548100	1.04528056944565e-07	0.66	0.04	44.3183310391255	6.19806725629232	1950.14271495308	q31.3	FALSE	CpG: 94.chr2.182547873	TRUE	CERKL	182545392	-	-2608	CERKL, NEUROD1	182545392, 182545392	-, -	0	3	4	7	38
chr2	182549501	182549600	2.4255335275299e-05	0.52	0.04	25.099990242656	3.540291834278	1102.9641056649	q31.3	FALSE	NA	NA	CERKL	182545392	-	-4108	CERKL, NEUROD1	182545392, 182545392	-, -	0	4	6	8	20
chr2	182549601	182549700	1.03720063146621e-05	0.54	0.04	27.1548788159106	3.83074108928244	1192.9052090041	q31.3	FALSE	NA	NA	CERKL	182545392	-	-4208	CERKL, NEUROD1	182545392, 182545392	-, -	0	4	7	13	26
chr2	182549701	182549800	1.03720063146621e-05	0.54	0.04	27.1548788159106	3.83074108928244	1192.9052090041	q31.3	FALSE	NA	NA	CERKL	182545392	-	-4308	CERKL, NEUROD1	182545392, 182545392	-, -	0	5	8	13	26
chr2	182549801	182549900	1.03720063146621e-05	0.54	0.04	27.1548788159106	3.83074108928244	1192.9052090041	q31.3	FALSE	NA	NA	CERKL	182545392	-	-4408	CERKL, NEUROD1	182545392, 182545392	-, -	0	5	8	12	26
chr2	182549901	182550000	1.03720063146621e-05	0.54	0.04	27.1548788159106	3.83074108928244	1192.9052090041	q31.3	FALSE	NA	NA	CERKL	182545392	-	-4508	CERKL, NEUROD1	182545392, 182545392	-, -	0	4	8	11	26
chr2	183730701	183730800	1.94792352233983e-05	0.64	0.12	12.5689250697483	3.15068261174067	74.5846592694473	q32.1	FALSE	NA	NA	FRZB	183731498	-	697	FRZB	183731498	-	0	3	8	16	46
chr2	183730801	183730900	1.94792352233983e-05	0.64	0.12	12.5689250697483	3.15068261174067	74.5846592694473	q32.1	FALSE	NA	NA	FRZB	183731498	-	597	FRZB	183731498	-	0	2	8	16	46
chr2	183730901	183731000	1.94792352233983e-05	0.64	0.12	12.5689250697483	3.15068261174067	74.5846592694473	q32.1	FALSE	CpG: 38.chr2.183730808	TRUE	FRZB	183731498	-	497	FRZB	183731498	-	0	2	9	16	46
chr2	183731001	183731100	4.15878649169358e-06	0.64	0.08	19.6041841959399	4.09548191999493	190.419823358238	q32.1	FALSE	CpG: 38.chr2.183730808	TRUE	FRZB	183731498	-	397	FRZB	183731498	-	0	3	9	16	46
chr2	186603201	186603300	2.870886225708e-07	0.7	0.08	25.5244239476761	5.27156302771754	249.487039127439	q32.1	FALSE	NA	NA	FSIP2	186603355	+	-54	FSIP2	186603355	+	0	3	5	13	26
chr2	186603301	186603400	5.09971513408386e-08	0.74	0.08	30.9194839757371	6.30827485026034	304.205155083754	q32.1	FALSE	NA	NA	FSIP2	186603355	+	0	FSIP2	186603355	+	0	4	5	13	31
chr2	186603401	186603500	5.09971513408386e-08	0.74	0.08	30.9194839757371	6.30827485026034	304.205155083754	q32.1	FALSE	CpG: 53.chr2.186603392	TRUE	FSIP2	186603355	+	45	FSIP2	186603355	+	0	3	6	13	30
